data_resource_uid	dcterms:license	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	sex	reproductiveCondition	establishmentMeans	occurrenceStatus	occurrenceRemarks	eventID	eventDate	year	month	samplingProtocol	locationID	country	countryCode	stateProvince	locality	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeference_verification_status	identificationQualifier	typeStatus	identifiedBy	dateIdentified	taxonConceptID	scientificName	scientificName	originalNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	vernacularName	species	verbatimIdentificationQualifier	recordID	dcterms:accessRights	verbatimBasisOfRecord	Temperature - annual max mean	Temperature - annual min mean	Temperature - annual range	Precipitation - annual mean	Radiation - annual mean (Bio20)	Elevation 	Enhanced Vegetation Index (2012-03-05)	Moisture Index - annual mean (Bio28)	Nutrient status	Ph - soil
drt25826				Koalas										present								Australia		Victoria							-38.8287951	143.5106432		-38.8287951	143.5106432			Not provided																		89707a58-a23d-4b43-bcc8-721ee830e3df			16.2425	8.895833	15.9383545	94.02331	13.9	83.0	0.4036	0.82	1.7	4.0
drt25826				Koalas										present								Australia		Victoria							-36.8567727	145.5337363		-36.8567727	145.5337363			Not provided																		886b51bf-ba32-4af6-af26-173d46f43753			19.285833	7.0358334	25.329071	63.785984	15.8	321.0	0.4034	0.67	1.5	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3631666	151.8207057		-26.3631666	151.8207057			Not provided																		87d61b7a-815e-450e-b364-b38eba154ddc			24.9	11.11	25.200012	62.333332	19.0	430.0	0.4168	0.43	1.95	5.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		86dda443-31d9-4193-bc3b-f38250da1a74			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.2902778	150.9761111		-33.2902778	150.9761111			Not provided																		86a7fdf6-57c2-48a6-a9c8-5fce666def56			23.126667	10.996667	23.700012	73.546196	17.1	191.0	0.412	0.64	2.2	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		8682b409-460b-4252-aa3d-41ca1b91f9c9			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		Queensland							-27.9562745	153.366094		-27.9562745	153.366094			Not provided																		86727309-808d-44b6-a54d-5b73ffee8a55			24.441668	14.443334	20.286621	121.17933	17.3	39.0	0.3188	0.87	1.4	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3213404	152.7843188		-26.3213404	152.7843188			Not provided																		861d670e-0c3d-4e0b-bf62-c0b8987fa9cd			25.779167	13.9175005	21.965668	107.279686	17.8	82.0	0.4376	0.82	1.95	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8239009	143.5069583		-38.8239009	143.5069583			Not provided																		8543b224-9290-4821-9454-40dfa4f6ac11			16.209167	8.8675	15.707214	91.28044	13.8	83.0	0.4186	0.82	1.7	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8187414	143.4967232		-38.8187414	143.4967232			Not provided																		8509d6bb-51d2-471c-a9ae-461f83ab1afb			16.4925	8.996667	15.361389	88.12437	14.0	64.0	0.4186	0.81	1.7	
drt25826				Koalas										present								Australia		New South Wales							-34.3154582	150.6145801		-34.3154582	150.6145801			Not provided																		84e7a18c-725b-4e98-be93-18f320d81d5e			20.807499	9.0975	23.300018	79.97756	16.7	342.0	0.3398	0.65	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.996048	150.97045		-33.996048	150.97045			Not provided																		84b36b61-dbe4-4c1d-b5fa-7af744b26e65			22.186666	11.494166	21.800018	78.748886	16.9	27.0	0.3632	0.66	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6608333	153.4744444		-28.6608333	153.4744444			Not provided																		847e721b-abc2-401d-8d3f-e3a2fc3263df			23.72	14.144167	19.89273	144.31866	16.7	80.0	0.5913	0.91	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-32.736489	152.105333		-32.736489	152.105333			Not provided																		847d8764-e5fd-470b-97fe-9ae1823f70c9			22.2825	11.710834	20.600006	107.043365	16.7		0.3015	0.8	0.9	
drt25826				Koalas										present								Australia		Queensland							-27.6496193	151.9627069		-27.6496193	151.9627069			Not provided																		84480b80-0542-49fa-9d94-0f975b5462a7			23.0675	9.394167	25.253204	68.33207	18.6	606.0	0.4568	0.49	2.05	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.2566667	150.3336111		-31.2566667	150.3336111			Not provided																		84224ff6-81fa-47a8-8b9e-fd19977e74c3			24.178333	10.033334	28.800018	49.502663	18.2	320.0	0.283	0.4	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-29.6108333	150.545		-29.6108333	150.545			Not provided																		840e526c-c8b5-4664-a76e-3070bfe6f27d			25.145	9.143333	30.299988	55.640617	18.5	322.0	0.3391	0.4	2.0	6.0
drt25826				Koalas										present								Australia		Queensland							-26.3960671	153.0894466		-26.3960671	153.0894466			Not provided																		83d436e2-d5b2-408e-90c2-e63e57e92b90			24.854168	15.026667	19.068848	142.2022	17.3	1.0	0.2124	0.87	0.9	
drt25826				Koalas										present								Australia		Queensland							-26.3354035	152.8236306		-26.3354035	152.8236306			Not provided																		83d42124-f32f-4a0a-ba98-1b9989370764			25.569166	13.989167	21.500732	113.551285	17.7	84.0	0.4676	0.84	1.5	4.0
drt25826				Koalas										present								Australia		Queensland							-26.5885577	151.9022737		-26.5885577	151.9022737			Not provided																		83ca0595-c946-4333-9dc2-b2f4476c7089			24.479166	10.6125	25.52884	63.65389	18.8	445.0	0.4538	0.48	1.95	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.8863889	153.3202778		-28.8863889	153.3202778			Not provided																		83301137-5f73-429b-b866-b57ca47a4fba			24.396667	13.340833	21.600006	120.30951	17.2	83.0	0.4949	0.83	2.85	4.0
drt25826				Koalas										present								Australia		Victoria							-38.299535	146.7056325		-38.299535	146.7056325			Not provided																		83228156-ace8-4fa2-b391-c98abdd40a01			17.973333	8.104167	19.909882	66.674484	15.0	160.0	0.354	0.75	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.4740327	145.9436663		-38.4740327	145.9436663			Not provided																		83069ff5-eb6e-4290-af53-002bac95918d			18.12	8.8575	19.300018	84.9423	14.5	75.0	0.2245	0.8	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-36.9107466	145.6002839		-36.9107466	145.6002839			Not provided																		82c27d5d-7de5-4b84-9d6e-1153268968c3			18.545834	6.5183334	25.260223	65.669975	15.7	347.0	0.3255	0.69	1.5	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		82767d0b-3b68-4467-8e22-a09013bcd9c3			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.6397222	153.3661111		-28.6397222	153.3661111			Not provided																		820e0b51-87f3-439a-89d4-83cbdd6ee4ac			23.225834	12.888333	20.200012	159.12244	16.7	284.0	0.5129	0.92	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		81c23a96-2a41-42a3-aa0a-bca5403605b4			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		Queensland							-26.1510095	152.8490394		-26.1510095	152.8490394			Not provided																		817012ad-c513-47c3-b45a-82e030b099a7			25.113333	13.851666	21.100006	120.04225	17.7	124.0	0.4646	0.84	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		810ce9b2-9ea7-4f89-9451-1c5daf457b38			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		Victoria							-38.2	146.15		-38.2	146.15			Not provided																		80bc52c2-9c6a-4201-9ec0-6d491c31f8f4			18.818333	8.2825	21.215698	79.31914	14.7	56.0	0.5448	0.78	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.2326779999999	148.26029		-37.2326779999999	148.26029			Not provided																		8083fc8a-4d46-4f8c-8ccc-ced7a9a7fb4c			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		Queensland							-26.4534398	151.823094		-26.4534398	151.823094			Not provided																		804b0d41-2c66-4ae5-9e42-ad6997f7e007			24.520834	10.814167	25.199982	62.714745	18.9	459.0	0.416	0.45	1.95	5.0
drt25826				Koalas										present								Australia		Queensland							-25.2881539	152.7676633		-25.2881539	152.7676633			Not provided																		8035341b-fab6-427d-b8e7-1a0784d0c715			25.8775	16.206667	20.151154	91.6322	18.4	11.0	0.4003	0.63	1.95	
drt25826				Koalas										present								Australia		New South Wales							-34.06655	150.882033		-34.06655	150.882033			Not provided																		8017478c-beaa-4e32-816e-8415d1ebc1ce			22.194166	10.9125	22.43515	76.37194	16.9	53.0	0.3675	0.64	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.8040837	153.1771087		-27.8040837	153.1771087			Not provided																		7fffae43-e603-4fb0-ba56-30b1c15acc16			24.963333	14.0225	21.717712	97.14521	17.9	32.0	0.4894	0.73	2.0	4.0
drt25826				Koalas										present								Australia		Queensland							-22.8215806	149.8818477		-22.8215806	149.8818477			Not provided																		7ffdf274-7ecd-4568-885f-09a0202cbdd1			27.421665	16.606667	21.100006	64.51517	19.6	80.0	0.5026	0.39	2.0	6.0
drt25826				Koalas										present								Australia		New South Wales							-34.061552	150.886832		-34.061552	150.886832			Not provided																		7fcba907-4ec2-4357-a4d2-2d7f25483df3			22.194166	10.9125	22.43515	76.37194	16.9	53.0	0.3319	0.64	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.555094	149.73323		-37.555094	149.73323			Not provided																		7f49d506-b805-4f0f-bcac-ec253c4df9e9			17.845833	10.459167	16.100006	84.09108	15.3	62.0	0.4164	0.76	0.9	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3960671	153.0894466		-26.3960671	153.0894466			Not provided																		7f149b75-81f4-4ce1-aaf5-a126bfc01724			24.854168	15.026667	19.068848	142.2022	17.3	1.0	0.2124	0.87	0.9	
drt25826				Koalas										present								Australia		Victoria							-37.9756695	146.3768277		-37.9756695	146.3768277			Not provided																		7ede5c37-8734-401a-b1de-7669de89b332			16.545834	6.885	20.533234	95.52174	14.3	407.0	0.4619	0.89	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-36.8488197	145.4080574		-36.8488197	145.4080574			Not provided																		7ed13fb1-4498-4f6f-901e-5d2e236e2076			19.666666	7.395	25.5	55.39626	16.0	253.0	0.4034	0.64	1.5	4.0
drt25826				Koalas										present								Australia		Queensland							-26.7813566	151.1099741		-26.7813566	151.1099741			Not provided																		7eca0e2d-d017-4395-a718-87875332b9e9			25.800833	11.0825	27.099976	54.27675	19.3	358.0	0.2383	0.33	1.95	6.0
drt25826				Koalas										present								Australia		New South Wales							-29.6083333	152.8758333		-29.6083333	152.8758333			Not provided																		7eb065a9-1fba-4426-891d-cb1e58fa05f2			25.192501	11.38	24.899994	86.09814	17.6	16.0	0.3667	0.64	2.5	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3581567	152.9903404		-26.3581567	152.9903404			Not provided																		7e861bb0-b560-4ef6-a1c3-911254d55e5b			25.2175	14.720833	19.950806	136.53607	17.4	8.0	0.3818	0.86	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.5949499	152.7275682		-26.5949499	152.7275682			Not provided																		7e126508-be3a-46c8-b144-f3bde852f079			25.384167	13.493334	22.197418	105.26758	17.7	96.0	0.4639	0.83	1.65	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9923	150.2369		-30.9923	150.2369			Not provided																		7db9a856-8580-4132-9cab-d22a3e27d78f			24.698334	10.6325	29.399994	49.740562	18.4	282.0	0.3433	0.37	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.8947222	152.4977778		-28.8947222	152.4977778			Not provided																		7d8d796d-72d1-4cc9-a9b3-39dee113591e			25.124166	10.44	26.697601	83.58692	17.9	171.0	0.4448	0.6	1.4	5.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		7cf75001-559d-4f6b-ada6-834fb18bc3d1			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		Victoria							-38.8256023	146.134104		-38.8256023	146.134104			Not provided																		7cf52340-7a81-4281-92a3-b62c8672ea55			17.886667	9.725833	18.5	83.184105	14.6	3.0	0.5367	0.76	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.8825	153.2588889		-28.8825	153.2588889			Not provided																		7aea6825-e4b7-4968-a6e2-c394564fba38			24.911667	13.0475	22.102173	111.1583	17.4	8.0	0.4308	0.81	2.85	5.0
drt25826				Koalas										present								Australia		New South Wales							-31.2738889	149.2775		-31.2738889	149.2775			Not provided																		7a7f2667-46ab-4629-aec9-5c492547851b			22.694166	7.909167	29.400024	58.75932	17.9	505.0	0.3057	0.47	1.0	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.0610908615996	150.814017371942		-34.0610908615996	150.814017371942			Not provided																		7a50c3fb-1d1f-48db-9b86-12c4dbe00804			22.641666	10.520833	23.680328	68.76669	17.1	82.0	0.1626	0.57	1.55	4.0
drt25826				Koalas										present								Australia		Queensland							-26.2961107	152.6765508		-26.2961107	152.6765508			Not provided																		7976c01d-b245-4ecc-b3f5-3822f624507b			25.8675	13.443334	22.865387	99.314606	17.9	94.0	0.4673	0.76	1.3	4.0
drt25826				Koalas										present								Australia		Queensland							-27.280609	152.9830955		-27.280609	152.9830955			Not provided																		7802620a-4549-4529-ae8f-f0e61970f957			25.043333	14.050833	21.115417	100.79999	17.8	13.0	0.3949	0.75	2.6	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.6056	149.554		-33.6056	149.554			Not provided																		77e721ae-78a5-491c-915c-3ca9d180a640			17.920834	4.465833	25.899994	62.580112	17.3	840.0	0.3467	0.61	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.970847	150.930773		-33.970847	150.930773			Not provided																		77969305-cd91-4177-a060-49f5bf8624b6			22.423334	11.278334	22.115295	74.71766	17.0	48.0	0.3476	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-36.9107466	145.6002839		-36.9107466	145.6002839			Not provided																		7775dc5d-9829-443b-9b57-0072618aa6c9			18.545834	6.5183334	25.260223	65.669975	15.7	347.0	0.3255	0.69	1.5	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6477778	153.4336111		-28.6477778	153.4336111			Not provided																		7704fdc9-824a-4cfb-a9ee-f4ba25ec7c5f			23.516666	13.645834	20.372833	155.53601	16.7	109.0	0.5635	0.91	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.3322568	153.3827556		-28.3322568	153.3827556			Not provided																		76ec97be-808b-47f9-bde5-ebe8e001fbb4			24.65	13.416667	20.960968	149.24236	16.9	14.0	0.3867	0.9	1.1	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3960671	153.0894466		-26.3960671	153.0894466			Not provided																		76c970b8-7700-4f71-bdb7-0f1a565b0c5c			24.854168	15.026667	19.068848	142.2022	17.3	1.0	0.2124	0.87	0.9	
drt25826				Koalas										present								Australia		New South Wales							-33.97047	150.9384		-33.97047	150.9384			Not provided																		769e4dac-94a6-4204-9eb9-f09ceb4c16b2			22.423334	11.278334	22.115295	74.71766	17.0	21.0	0.3405	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.95	146.4		-37.95	146.4			Not provided																		768242b2-644d-4399-8550-8be241761055			16.584167	6.8191667	20.934296	91.50767	14.4	486.0	0.4261	0.88	1.85	4.0
drt25826				Koalas										present								Australia		Queensland							-25.2834911	152.8319332		-25.2834911	152.8319332			Not provided																		767b76c9-7a53-429c-9fca-0d024b71b672			25.868334	16.4275	19.46753	91.774445	18.4		0.4224	0.65	1.3	
drt25826				Koalas										present								Australia		New South Wales							-34.4221857	150.605905		-34.4221857	150.605905			Not provided																		75b033b7-8bb3-4447-b0d5-39538f290339			19.834167	8.8525	22.350952	94.176254	16.3	447.0	0.3343	0.76	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.1836445	152.6623743		-26.1836445	152.6623743			Not provided																		75115bc1-88af-4081-896d-4bcc7e213cc7			26.333334	13.658333	22.902252	98.34703	18.1	72.0	0.2759	0.72	1.3	4.0
drt25826				Koalas										present								Australia		Queensland							-26.6167293	153.036215		-26.6167293	153.036215			Not provided																		7466d1d9-c397-4f93-a2a7-eb4494753378			24.746666	14.745833	19.41455	143.11385	17.2	19.0	0.3795	0.89	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.9810153	151.0809356		-33.9810153	151.0809356			Not provided																		73debaba-e205-4387-810d-1795d1e923a2			21.82	11.940001	21.100006	87.65495	16.6	50.0	0.3691	0.74	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2768311	150.4574273		-27.2768311	150.4574273			Not provided																		73de9c38-71cc-4a12-a19d-47a3f5ea3cba			26.310833	11.4875	28.100006	50.833332	19.3	310.0	0.1901	0.32	2.0	6.0
drt25826				Koalas										present								Australia		New South Wales							-34.2223648	150.7922585		-34.2223648	150.7922585			Not provided																		7361a182-c82e-47f7-af61-0e53653d7eeb			20.893333	9.9425	21.82727	79.81377	16.7	268.0	0.4142	0.69	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.5144444	151.6669444		-30.5144444	151.6669444			Not provided																		733a7450-b5c0-4452-9eb9-364046203897			19.361668	6.415	25.972504	60.5456	18.1	1011.0	0.2	0.55	1.6	5.0
drt25826				Koalas										present								Australia		Victoria							-38.3489	145.3365		-38.3489	145.3365			Not provided																		72e93d94-5c57-4718-b2c4-b4c2f4bb4439			18.401667	9.2775	19.300018	69.422134	14.9	25.0	0.3242	0.73	1.0	
drt25826				Koalas										present								Australia		New South Wales							-30.3325	149.7811111		-30.3325	149.7811111			Not provided																		720f9692-29be-4ca2-b8ae-de911376c1b8			25.8425	10.713333	29.799988	51.083332	18.5	211.0	0.3481	0.36	2.0	6.0
drt25826				Koalas										present								Australia		Victoria							-37.685657	145.531903		-37.685657	145.531903			Not provided																		71cfbbef-9695-492b-9942-44643421e607			18.918333	7.911667	21.920929	92.93942	14.6	154.0	0.3709	0.8	1.15	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2714182	152.9828443		-27.2714182	152.9828443			Not provided																		70bd26c1-e2c8-4e16-a23e-5e886b2a7780			25.063334	14.094167	21.100006	100.89244	17.8	18.0	0.5013	0.76	1.9	5.0
drt25826				Koalas										present								Australia		Victoria							-38.8196118	143.495625		-38.8196118	143.495625			Not provided																		6eb613c6-962a-4701-b2e1-5bf4ac338319			16.4925	8.996667	15.361389	88.12437	14.0	64.0	0.4024	0.81	1.7	
drt25826				Koalas										present								Australia		Queensland							-28.0376171	153.2722419		-28.0376171	153.2722419			Not provided																		6e725a13-76dc-4fd6-9284-d6fb3364a8cb			24.456667	13.610833	21.470123	110.05644	17.4	114.0	0.401	0.86	1.6	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.4080556	153.0275		-30.4080556	153.0275			Not provided																		6e5a6baf-8d51-4551-9052-8931ef9d6a7d			23.6375	12.694166	20.313904	139.5602	16.6	16.0	0.397	0.85	1.6	4.0
drt25826				Koalas										present								Australia		Victoria							-37.2326779999999	148.26029		-37.2326779999999	148.26029			Not provided																		6e295893-d1f9-42c6-a819-f016dcb685be			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		6e155e4c-d28f-4415-8e06-ef4d32e07855			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		New South Wales							-34.5015392	150.5156502		-34.5015392	150.5156502			Not provided																		6dc8c194-aa6e-42c2-a906-aaedd4660023			18.286667	7.6208334	22.74649	90.794685	16.2	598.0	0.4062	0.81	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.2730691	150.6976207		-34.2730691	150.6976207			Not provided																		6da4708c-aefe-43e3-86fd-9e0c047907f8			20.679167	9.321667	22.899994	81.897285	16.6	266.0	0.3433	0.69	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-36.1873326195473	149.350302958693		-36.1873326195473	149.350302958693			Not provided																		6d502c53-ba98-4e7a-a1d0-21a53901600e			18.121666	4.5916667	25.557892	50.767757	16.9	739.0	0.4522	0.46	1.4	5.0
drt25826				Koalas										present								Australia		New South Wales							-36.0219444	149.1502778		-36.0219444	149.1502778			Not provided																		6d24962d-7afd-4102-aaa4-2f1dc32940e7			18.384167	4.4241667	26.948853	44.877663	17.0	716.0	0.2291	0.45	1.4	5.0
drt25826				Koalas										present								Australia		New South Wales							-30.3511111	153.1019444		-30.3511111	153.1019444			Not provided																		6c99b2da-cab6-4f94-82e3-66565220ba88			23.093334	12.997499	19.700012	136.63786	16.6	5.0	0.2998	0.85	2.0	
drt25826				Koalas										present								Australia		New South Wales							-28.6152778	153.4516667		-28.6152778	153.4516667			Not provided																		6c81635f-413e-4c34-a57b-0f2c328e1738			23.360834	13.704166	20.5	158.98766	16.6	103.0	0.5485	0.93	1.8	4.0
drt25826				Koalas										present								Australia		Queensland							-21.4234422	149.2142038		-21.4234422	149.2142038			Not provided																		6c56a6ed-84e9-4465-b22c-fbfb572d93a4			26.985	17.575	18.600006	131.0	18.4	24.0	0.3953	0.73	1.7	5.0
drt25826				Koalas										present								Australia		New South Wales							-31.4530556	152.9152778		-31.4530556	152.9152778			Not provided																		6c5005ab-d199-48bd-8029-fc431aed994e			22.094166	12.030833	19.861176	123.627975	16.6	5.0	0.3314	0.87	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.2803133	150.7055473		-34.2803133	150.7055473			Not provided																		6c31ba84-ba0d-402e-bbbd-1af7f10fce30			20.5275	9.344167	22.700012	85.63636	16.5	272.0	0.375	0.72	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.9756695	146.3768277		-37.9756695	146.3768277			Not provided																		6bf7dfc6-af80-48ca-80ea-47780c326856			16.545834	6.885	20.533234	95.52174	14.3	407.0	0.4619	0.89	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.1144444	150.0269444		-31.1144444	150.0269444			Not provided																		6b552a68-b5f3-4c1f-9f29-ed1259dc6f4c			24.3225	10.065	29.0	48.333332	18.3	332.0	0.4032	0.38	2.0	6.0
drt25826				Koalas										present								Australia		Victoria							-38.565594	146.6751045		-38.565594	146.6751045			Not provided																		6ac1b69e-fe62-47a5-bac0-316bdc4874e2			18.3275	9.2508335	19.899994	67.15586	15.1	23.0	0.2622	0.69	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		69b63772-4579-434f-9784-96c6f89ae46b			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		New South Wales							-28.5397222	153.5436111		-28.5397222	153.5436111			Not provided																		69b5f6ca-fdea-4c4f-a777-62e11df7b770			24.1975	14.836666	19.899994	150.04407	16.8	28.0	0.3351	0.91	1.15	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4145604	150.5334342		-34.4145604	150.5334342			Not provided																		69476f96-6c03-4770-ab25-6068c08e3b93			18.991667	7.9708333	23.167969	81.204315	16.5	568.0	0.3597	0.72	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.2281	147.3758		-38.2281	147.3758			Not provided																		689c548b-a464-4bc7-a2e9-748c04c4284c			18.883333	8.501667	20.100006	49.70349	15.7	2.0	0.2638	0.57	1.0	5.0
drt25826				Koalas										present								Australia		Victoria							-37.1781899999999	148.257075		-37.1781899999999	148.257075			Not provided																		67b86fcb-b4ad-49f5-82c5-96687ba76742			15.361667	3.5541666	23.026672	68.88323	15.7	872.0	0.4328	0.79	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		675130ef-3824-4644-b994-48c85f920465			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.6605556	153.4961111		-28.6605556	153.4961111			Not provided																		66dc3c3c-bf0f-4308-9b99-97c0dcff696a			23.9625	14.4525	19.75351	146.66707	16.8	67.0	0.572	0.9	1.8	4.0
drt25826				Koalas										present								Australia		Queensland							-27.4269292	151.9146171		-27.4269292	151.9146171			Not provided																		66cd7533-05dc-47e4-ab01-43eb4f0272ad			23.84	9.8925	25.644562	66.02682	18.7	507.0	0.296	0.44	2.0	5.0
drt25826				Koalas										present								Australia		Queensland							-26.857	152.9578		-26.857	152.9578			Not provided																		663497a9-9844-4041-b593-d3d4cc60a167			24.879166	14.4425	20.100006	134.62918	17.4	34.0	0.3974	0.86	1.7	4.0
drt25826				Koalas										present								Australia		Queensland							-27.9361398	153.3603181		-27.9361398	153.3603181			Not provided																		6611a3ad-ddaa-413b-8538-7eebc236ea20			24.6275	14.61	20.399994	120.13941	17.4	17.0	0.4573	0.86	1.4	4.0
drt25826				Koalas										present								Australia		Victoria							-37.95	146.4		-37.95	146.4			Not provided																		660630a6-7717-48f1-a739-f24e0613b65b			16.584167	6.8191667	20.934296	91.50767	14.4	486.0	0.4261	0.88	1.85	4.0
drt25826				Koalas										present								Australia		Queensland							-24.8632707843684	152.348940194404		-24.8632707843684	152.348940194404			Not provided																		655b3481-26a8-4fd9-9485-45b4a5f7a84b			26.1725	16.6225	19.899994	86.798164	18.5	5.0	0.1372	0.56	1.15	5.0
drt25826				Koalas										present								Australia		Queensland							-26.4122171	152.9827349		-26.4122171	152.9827349			Not provided																		65350d7d-4904-447e-b766-bcece8a34fd1			24.611668	14.2775	19.70691	143.96739	17.3	96.0	0.4673	0.89	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4340486	150.6136728		-34.4340486	150.6136728			Not provided																		644c59d1-4eec-4b1f-9e27-1715e516f665			19.835833	8.941667	22.4516	97.820755	16.2	408.0	0.3229	0.78	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-25.3610544	152.907736		-25.3610544	152.907736			Not provided																		640eebe9-4c0d-4a0c-bfd6-02966f0226cd			25.6525	16.2825	19.293762	103.63367	18.2	7.0	0.4683	0.71	1.95	
drt25826				Koalas										present								Australia		Victoria							-36.8523932	145.4509176		-36.8523932	145.4509176			Not provided																		63ec4864-305a-415e-bc99-80ad65a34024			18.2875	6.5441666	25.045837	62.210506	15.7	376.0	0.3503	0.69	1.5	4.0
drt25826				Koalas										present								Australia		Victoria							-38.0240777	146.370883		-38.0240777	146.370883			Not provided																		63a389ea-5c3c-4a0e-b350-fb6c49bc2a79			16.714167	7.0566664	20.522064	91.92692	14.4	356.0	0.4166	0.88	2.0	4.0
